"ID";"Reisebericht";"Koordinate";"Stand";"Jahrvon";"Jahrbis"
11882;1453;1095;2;1820;1820
11883;1454;485;2;1785;1786
11884;1454;537;2;1785;1786
11885;1454;538;2;1785;1786
11886;1454;588;2;1785;1786
11887;1454;589;2;1785;1786
11888;1455;293;2;1750;1800
11889;1455;294;2;1750;1800
11890;1455;348;2;1750;1800
11891;1455;442;2;1750;1800
11892;1455;449;2;1750;1800
11893;1455;498;2;1750;1800
11894;1456;537;1;1785;1786
11895;1457;537;1;1785;1786
11896;1459;437;2;1785;1786
11897;1459;486;2;1785;1786
11898;1459;487;2;1785;1786
11899;1459;537;2;1785;1786
11900;1459;538;2;1785;1786
11901;1459;588;2;1785;1786
11902;1459;589;2;1785;1786
11903;1459;988;2;1785;1786
11904;1461;884;1;1812;1812
11905;1461;935;1;1812;1812
11906;1461;1030;1;1812;1812
11907;1463;293;3;1879;1929
11908;1463;294;3;1879;1929
11909;1463;828;3;1879;1929
11910;1463;829;3;1879;1929
11911;1463;932;3;1879;1929
11912;1463;935;3;1879;1929
11913;1463;978;3;1879;1929
11914;1463;979;3;1879;1929
11915;1463;983;3;1879;1929
11916;1463;985;3;1879;1929
11917;1463;986;3;1879;1929
11918;1463;1030;3;1879;1929
11919;1463;1037;3;1879;1929
11920;1463;1083;3;1879;1929
11921;1465;563;2;1485;1486
11922;1465;1132;2;1485;1486
11923;1465;1259;2;1485;1486
11924;1465;1451;2;1485;1486
11925;1466;963;2;1844;1869
11926;1467;797;2;1844;1869
11927;1467;802;2;1844;1869
11928;1467;847;2;1844;1869
11929;1467;851;2;1844;1869
11930;1469;884;1;1836;1837
11931;1469;935;1;1836;1837
11932;1470;1238;3;1849;1899
11933;1470;1239;3;1849;1899
11934;1470;1289;3;1849;1899
11935;1470;1342;3;1849;1899
11936;1471;479;1;0;0
11937;1473;694;2;1883;1887
11938;1473;884;2;1883;1887
11939;1473;885;2;1883;1887
11940;1473;935;2;1883;1887
11941;1473;936;2;1883;1887
11942;1473;950;2;1883;1887
11943;1473;987;2;1883;1887
11944;1473;988;2;1883;1887
11945;1476;884;1;1709;1759
11946;1476;935;1;1709;1759
11947;1478;1258;1;1518;1518
11948;1478;1259;1;1518;1518
11949;1478;1308;1;1518;1518
11950;1478;1309;1;1518;1518
11951;1478;1310;1;1518;1518
11952;1478;1360;1;1518;1518
11953;1479;824;2;1822;1822
11954;1479;827;2;1822;1822
11955;1479;876;2;1822;1822
11956;1479;878;2;1822;1822
11957;1479;923;2;1822;1822
11958;1479;924;2;1822;1822
11959;1479;927;2;1822;1822
11960;1479;932;2;1822;1822
11961;1479;974;2;1822;1822
11962;1479;975;2;1822;1822
11963;1479;981;2;1822;1822
11964;1479;982;2;1822;1822
11965;1479;1032;2;1822;1822
11966;1479;1131;2;1822;1822
11967;1480;204;3;1864;1914
11968;1480;293;3;1864;1914
11969;1480;294;3;1864;1914
11970;1480;306;3;1864;1914
11971;1480;357;3;1864;1914
11972;1480;371;3;1864;1914
11973;1480;511;3;1864;1914
11974;1480;512;3;1864;1914
11975;1480;562;3;1864;1914
11976;1480;563;3;1864;1914
11977;1480;614;3;1864;1914
11978;1480;615;3;1864;1914
11979;1480;884;3;1864;1914
11980;1480;932;3;1864;1914
11981;1480;934;3;1864;1914
11982;1480;935;3;1864;1914
11983;1480;988;3;1864;1914
11984;1480;1094;3;1864;1914
11985;1480;1145;3;1864;1914
11986;1481;293;2;1826;1833
11987;1481;294;2;1826;1833
11988;1481;437;2;1826;1833
11989;1481;536;2;1826;1833
11990;1481;537;2;1826;1833
11991;1481;588;2;1826;1833
11992;1481;638;2;1826;1833
11993;1481;639;2;1826;1833
11994;1481;640;2;1826;1833
11995;1481;689;2;1826;1833
11996;1481;690;2;1826;1833
11997;1481;691;2;1826;1833
11998;1481;692;2;1826;1833
11999;1481;742;2;1826;1833
12000;1481;743;2;1826;1833
12001;1481;791;2;1826;1833
12002;1481;792;2;1826;1833
12003;1481;842;2;1826;1833
12004;1481;843;2;1826;1833
12005;1481;893;2;1826;1833
12006;1481;894;2;1826;1833
12007;1481;1142;2;1826;1833
12008;1481;1143;2;1826;1833
12009;1481;1193;2;1826;1833
12010;1481;1194;2;1826;1833
12011;1481;1238;2;1826;1833
12012;1481;1239;2;1826;1833
12013;1481;1289;2;1826;1833
12014;1481;1290;2;1826;1833
12015;1482;293;1;1835;1836
12016;1482;294;1;1835;1836
12017;1483;293;1;1835;1836
12018;1483;294;1;1835;1836
12019;1484;293;2;1898;1898
12020;1484;294;2;1898;1898
12021;1485;293;1;1534;1584
12022;1485;294;1;1534;1584
12023;1487;777;2;1822;1822
12024;1487;824;2;1822;1822
12025;1487;828;2;1822;1822
12026;1487;932;2;1822;1822
12027;1487;981;2;1822;1822
12028;1487;1031;2;1822;1822
12029;1487;1032;2;1822;1822
12030;1487;1082;2;1822;1822
12031;1487;1131;2;1822;1822
12032;1488;293;3;1851;1852
12033;1488;294;3;1851;1852
12034;1488;498;3;1851;1852
12035;1488;537;3;1851;1852
12036;1488;847;3;1851;1852
12037;1488;1259;3;1851;1852
12038;1488;1309;3;1851;1852
12039;1488;1310;3;1851;1852
12040;1489;511;3;1849;1849
12041;1489;512;3;1849;1849
12042;1489;562;3;1849;1849
12043;1489;563;3;1849;1849
12044;1489;614;3;1849;1849
12045;1489;615;3;1849;1849
12046;1489;666;3;1849;1849
12047;1489;770;3;1849;1849
12048;1489;820;3;1849;1849
12049;1489;821;3;1849;1849
12050;1489;871;3;1849;1849
12051;1489;872;3;1849;1849
12052;1489;873;3;1849;1849
12053;1489;923;3;1849;1849
12054;1489;924;3;1849;1849
12055;1489;974;3;1849;1849
12056;1489;975;3;1849;1849
12057;1492;293;1;1897;1897
12058;1492;294;1;1897;1897
12059;1492;884;1;1897;1897
12060;1492;935;1;1897;1897
12061;1493;536;2;1850;1900
12062;1493;537;2;1850;1900
12063;1493;638;2;1850;1900
12064;1493;639;2;1850;1900
12065;1493;640;2;1850;1900
12066;1493;689;2;1850;1900
12067;1493;690;2;1850;1900
12068;1493;691;2;1850;1900
12069;1493;692;2;1850;1900
12070;1493;742;2;1850;1900
12071;1493;791;2;1850;1900
12072;1493;792;2;1850;1900
12073;1493;842;2;1850;1900
12074;1493;843;2;1850;1900
12075;1493;847;2;1850;1900
12076;1493;893;2;1850;1900
12077;1493;894;2;1850;1900
12078;1493;947;2;1850;1900
12079;1493;948;2;1850;1900
12080;1493;949;2;1850;1900
12081;1493;998;2;1850;1900
12082;1493;999;2;1850;1900
12083;1493;1000;2;1850;1900
12084;1493;1049;2;1850;1900
12085;1493;1101;2;1850;1900
12086;1493;1102;2;1850;1900
12087;1493;1103;2;1850;1900
12088;1493;1152;2;1850;1900
12089;1493;1153;2;1850;1900
12090;1493;1154;2;1850;1900
12091;1493;1203;2;1850;1900
12092;1493;1207;2;1850;1900
12093;1493;1256;2;1850;1900
12094;1493;1258;2;1850;1900
12095;1493;1259;2;1850;1900
12096;1493;1308;2;1850;1900
12097;1493;1309;2;1850;1900
12098;1493;1310;2;1850;1900
12099;1493;1360;2;1850;1900
12100;1494;346;2;1849;1899
12101;1494;536;2;1849;1899
12102;1494;537;2;1849;1899
12103;1494;638;2;1849;1899
12104;1494;639;2;1849;1899
12105;1494;640;2;1849;1899
12106;1494;689;2;1849;1899
12107;1494;690;2;1849;1899
12108;1494;691;2;1849;1899
12109;1494;692;2;1849;1899
12110;1494;742;2;1849;1899
12111;1494;791;2;1849;1899
12112;1494;792;2;1849;1899
12113;1494;842;2;1849;1899
12114;1494;843;2;1849;1899
12115;1494;893;2;1849;1899
12116;1494;894;2;1849;1899
12117;1494;947;2;1849;1899
12118;1494;948;2;1849;1899
12119;1494;949;2;1849;1899
12120;1494;998;2;1849;1899
12121;1494;999;2;1849;1899
12122;1494;1000;2;1849;1899
12123;1494;1049;2;1849;1899
12124;1494;1101;2;1849;1899
12125;1494;1102;2;1849;1899
12126;1494;1103;2;1849;1899
12127;1494;1152;2;1849;1899
12128;1494;1153;2;1849;1899
12129;1494;1207;2;1849;1899
12130;1494;1258;2;1849;1899
12131;1494;1259;2;1849;1899
12132;1494;1309;2;1849;1899
12133;1494;1310;2;1849;1899
12134;1494;1360;2;1849;1899
12135;1495;292;2;1909;1909
12136;1495;293;2;1909;1909
12137;1495;563;2;1909;1909
12138;1495;828;2;1909;1909
12139;1495;829;2;1909;1909
12140;1495;833;2;1909;1909
12141;1495;847;2;1909;1909
12142;1495;876;2;1909;1909
12143;1495;884;2;1909;1909
12144;1495;933;2;1909;1909
12145;1495;934;2;1909;1909
12146;1495;935;2;1909;1909
12147;1495;949;2;1909;1909
12148;1495;978;2;1909;1909
12149;1495;982;2;1909;1909
12150;1495;983;2;1909;1909
12151;1495;985;2;1909;1909
12152;1495;1082;2;1909;1909
12153;1497;293;1;1582;1632
12154;1497;294;1;1582;1632
12155;1498;293;1;1609;1610
12156;1498;294;1;1609;1610
12157;1499;293;1;1609;1610
12158;1499;294;1;1609;1610
12159;1499;511;1;1609;1610
12160;1499;512;1;1609;1610
12161;1499;562;1;1609;1610
12162;1499;563;1;1609;1610
12163;1499;614;1;1609;1610
12164;1499;615;1;1609;1610
12165;1499;1394;1;1609;1610
12166;1499;1395;1;1609;1610
12167;1499;1396;1;1609;1610
12168;1499;1445;1;1609;1610
12169;1499;1446;1;1609;1610
12170;1499;1447;1;1609;1610
12171;1499;1448;1;1609;1610
12172;1499;1449;1;1609;1610
12173;1499;1450;1;1609;1610
12174;1499;1451;1;1609;1610
12175;1499;1452;1;1609;1610
12176;1499;1453;1;1609;1610
12177;1499;1455;1;1609;1610
12178;1499;1456;1;1609;1610
12179;1499;1498;1;1609;1610
12180;1499;1499;1;1609;1610
12181;1499;1500;1;1609;1610
12182;1499;1501;1;1609;1610
12183;1499;1502;1;1609;1610
12184;1499;1503;1;1609;1610
12185;1499;1504;1;1609;1610
12186;1499;1505;1;1609;1610
12187;1499;1506;1;1609;1610
12188;1499;1507;1;1609;1610
12189;1499;1551;1;1609;1610
12190;1499;1552;1;1609;1610
12191;1499;1553;1;1609;1610
12192;1499;1554;1;1609;1610
12193;1500;121;2;1609;1610
12194;1500;125;2;1609;1610
12195;1500;174;2;1609;1610
12196;1500;175;2;1609;1610
12197;1500;293;2;1609;1610
12198;1500;294;2;1609;1610
12199;1500;536;2;1609;1610
12200;1500;537;2;1609;1610
12201;1500;588;2;1609;1610
12202;1500;778;2;1609;1610
12203;1500;834;2;1609;1610
12204;1500;843;2;1609;1610
12205;1500;872;2;1609;1610
12206;1500;884;2;1609;1610
12207;1500;923;2;1609;1610
12208;1500;924;2;1609;1610
12209;1500;950;2;1609;1610
12210;1500;974;2;1609;1610
12211;1500;975;2;1609;1610
12212;1500;1083;2;1609;1610
12213;1500;1238;2;1609;1610
12214;1500;1239;2;1609;1610
12215;1500;1259;2;1609;1610
12216;1500;1289;2;1609;1610
12217;1500;1290;2;1609;1610
12218;1501;293;1;949;950
12219;1501;294;1;949;950
12220;1502;293;1;949;970
12221;1502;294;1;949;970
12222;1503;293;2;949;950
12223;1504;797;2;1814;1864
12224;1504;847;2;1814;1864
12225;1505;511;2;1819;1869
12226;1505;512;2;1819;1869
12227;1505;562;2;1819;1869
12228;1505;563;2;1819;1869
12229;1505;614;2;1819;1869
12230;1505;615;2;1819;1869
12231;1505;779;2;1819;1869
12232;1505;820;2;1819;1869
12233;1505;821;2;1819;1869
12234;1505;828;2;1819;1869
12235;1505;829;2;1819;1869
12236;1505;830;2;1819;1869
12237;1505;832;2;1819;1869
12238;1505;871;2;1819;1869
12239;1505;872;2;1819;1869
12240;1505;878;2;1819;1869
12241;1505;879;2;1819;1869
12242;1505;883;2;1819;1869
12243;1505;884;2;1819;1869
12244;1505;923;2;1819;1869
12245;1505;924;2;1819;1869
12246;1505;931;2;1819;1869
12247;1505;932;2;1819;1869
12248;1505;935;2;1819;1869
12249;1505;950;2;1819;1869
12250;1505;974;2;1819;1869
12251;1505;975;2;1819;1869
12252;1505;978;2;1819;1869
12253;1505;981;2;1819;1869
12254;1505;982;2;1819;1869
12255;1505;983;2;1819;1869
12256;1505;1030;2;1819;1869
12257;1505;1032;2;1819;1869
12258;1505;1042;2;1819;1869
12259;1505;1081;2;1819;1869
12260;1505;1131;2;1819;1869
12261;1505;1142;2;1819;1869
12262;1505;1193;2;1819;1869
12263;1506;847;1;1814;1864
12264;1508;326;2;1826;1876
12265;1508;327;2;1826;1876
12266;1508;378;2;1826;1876
12267;1508;379;2;1826;1876
12268;1508;432;2;1826;1876
12269;1508;433;2;1826;1876
12270;1508;437;2;1826;1876
12271;1508;484;2;1826;1876
12272;1508;485;2;1826;1876
12273;1508;533;2;1826;1876
12274;1508;534;2;1826;1876
12275;1508;536;2;1826;1876
12276;1508;537;2;1826;1876
12277;1508;847;2;1826;1876
12278;1508;884;2;1826;1876
12279;1508;885;2;1826;1876
12280;1508;935;2;1826;1876
12281;1508;936;2;1826;1876
12282;1508;1042;2;1826;1876
12283;1510;1445;2;1826;1876
12284;1510;1446;2;1826;1876
12285;1510;1447;2;1826;1876
12286;1510;1448;2;1826;1876
12287;1510;1451;2;1826;1876
12288;1510;1500;2;1826;1876
12289;1510;1501;2;1826;1876
12290;1511;1032;1;0;0
12291;1514;293;2;1639;1641
12292;1514;294;2;1639;1641
12293;1514;340;2;1639;1641
12294;1514;437;2;1639;1641
12295;1514;479;2;1639;1641
12296;1514;484;2;1639;1641
12297;1514;487;2;1639;1641
12298;1514;537;2;1639;1641
12299;1514;791;2;1639;1641
12300;1514;792;2;1639;1641
12301;1514;795;2;1639;1641
12302;1514;842;2;1639;1641
12303;1514;843;2;1639;1641
12304;1514;847;2;1639;1641
12305;1514;893;2;1639;1641
12306;1514;894;2;1639;1641
12307;1514;950;2;1639;1641
12308;1514;992;2;1639;1641
12309;1514;1044;2;1639;1641
12310;1514;1095;2;1639;1641
12311;1514;1096;2;1639;1641
12312;1514;1146;2;1639;1641
12313;1514;1147;2;1639;1641
12314;1514;1238;2;1639;1641
12315;1514;1289;2;1639;1641
12316;1514;1290;2;1639;1641
12317;1516;675;3;1876;1877
12318;1516;677;3;1876;1877
12319;1516;720;3;1876;1877
12320;1516;721;3;1876;1877
12321;1516;725;3;1876;1877
12322;1516;726;3;1876;1877
12323;1516;727;3;1876;1877
12324;1516;728;3;1876;1877
12325;1516;729;3;1876;1877
12326;1516;730;3;1876;1877
12327;1516;771;3;1876;1877
12328;1516;772;3;1876;1877
12329;1516;773;3;1876;1877
12330;1516;774;3;1876;1877
12331;1516;823;3;1876;1877
12332;1516;824;3;1876;1877
12333;1516;825;3;1876;1877
12334;1516;826;3;1876;1877
12335;1516;827;3;1876;1877
12336;1516;828;3;1876;1877
12337;1516;829;3;1876;1877
12338;1516;830;3;1876;1877
12339;1516;831;3;1876;1877
12340;1516;832;3;1876;1877
12341;1516;833;3;1876;1877
12342;1516;834;3;1876;1877
12343;1516;835;3;1876;1877
12344;1516;881;3;1876;1877
12345;1516;882;3;1876;1877
12346;1516;883;3;1876;1877
12347;1516;886;3;1876;1877
12348;1516;887;3;1876;1877
12349;1516;888;3;1876;1877
12350;1516;931;3;1876;1877
12351;1516;939;3;1876;1877
12352;1518;103;2;1591;1591
12353;1518;154;2;1591;1591
12354;1518;291;2;1591;1591
12355;1518;317;2;1591;1591
12356;1518;324;2;1591;1591
12357;1518;326;2;1591;1591
12358;1518;331;2;1591;1591
12359;1518;332;2;1591;1591
12360;1518;371;2;1591;1591
12361;1518;486;2;1591;1591
12362;1518;536;2;1591;1591
12363;1518;537;2;1591;1591
12364;1518;790;2;1591;1591
12365;1519;293;2;1876;1877
12366;1519;294;2;1876;1877
12367;1519;371;2;1876;1877
12368;1519;449;2;1876;1877
12369;1521;293;1;1816;1866
12370;1521;294;1;1816;1866
12371;1523;72;2;1573;1589
12372;1523;73;2;1573;1589
12373;1523;182;2;1573;1589
12374;1523;293;2;1573;1589
12375;1523;294;2;1573;1589
12376;1523;348;2;1573;1589
12377;1523;396;2;1573;1589
12378;1523;437;2;1573;1589
12379;1523;449;2;1573;1589
12380;1523;479;2;1573;1589
12381;1523;498;2;1573;1589
12382;1523;533;2;1573;1589
12383;1523;534;2;1573;1589
12384;1523;536;2;1573;1589
12385;1523;537;2;1573;1589
12386;1523;563;2;1573;1589
12387;1523;638;2;1573;1589
12388;1523;639;2;1573;1589
12389;1523;640;2;1573;1589
12390;1523;689;2;1573;1589
12391;1523;690;2;1573;1589
12392;1523;691;2;1573;1589
12393;1523;692;2;1573;1589
12394;1523;719;2;1573;1589
12395;1523;777;2;1573;1589
12396;1523;791;2;1573;1589
12397;1523;792;2;1573;1589
12398;1523;821;2;1573;1589
12399;1523;833;2;1573;1589
12400;1523;842;2;1573;1589
12401;1523;843;2;1573;1589
12402;1523;893;2;1573;1589
12403;1523;894;2;1573;1589
12404;1523;923;2;1573;1589
12405;1523;932;2;1573;1589
12406;1523;935;2;1573;1589
12407;1523;947;2;1573;1589
12408;1523;948;2;1573;1589
12409;1523;949;2;1573;1589
12410;1523;974;2;1573;1589
12411;1523;975;2;1573;1589
12412;1523;983;2;1573;1589
12413;1523;998;2;1573;1589
12414;1523;999;2;1573;1589
12415;1523;1000;2;1573;1589
12416;1523;1049;2;1573;1589
12417;1523;1142;2;1573;1589
12418;1523;1143;2;1573;1589
12419;1523;1193;2;1573;1589
12420;1523;1194;2;1573;1589
12421;1523;1259;2;1573;1589
12422;1523;1310;2;1573;1589
12423;1523;1395;2;1573;1589
12424;1523;1396;2;1573;1589
12425;1523;1447;2;1573;1589
12426;1523;1451;2;1573;1589
12427;1523;1504;2;1573;1589
12428;1527;182;2;1699;1717
12429;1527;275;2;1699;1717
12430;1527;293;2;1699;1717
12431;1527;294;2;1699;1717
12432;1527;348;2;1699;1717
12433;1527;371;2;1699;1717
12434;1527;449;2;1699;1717
12435;1527;498;2;1699;1717
12436;1527;726;2;1699;1717
12437;1527;791;2;1699;1717
12438;1527;792;2;1699;1717
12439;1527;833;2;1699;1717
12440;1527;842;2;1699;1717
12441;1527;843;2;1699;1717
12442;1527;847;2;1699;1717
12443;1527;851;2;1699;1717
12444;1527;893;2;1699;1717
12445;1527;894;2;1699;1717
12446;1527;940;2;1699;1717
12447;1527;950;2;1699;1717
12448;1527;951;2;1699;1717
12449;1527;957;2;1699;1717
12450;1527;982;2;1699;1717
12451;1527;991;2;1699;1717
12452;1527;1014;2;1699;1717
12453;1530;266;1;1708;1708
12454;1530;267;1;1708;1708
12455;1530;268;1;1708;1708
12456;1530;269;1;1708;1708
12457;1530;270;1;1708;1708
12458;1530;317;1;1708;1708
12459;1530;318;1;1708;1708
12460;1530;319;1;1708;1708
12461;1530;320;1;1708;1708
12462;1530;321;1;1708;1708
12463;1530;322;1;1708;1708
12464;1530;368;1;1708;1708
12465;1530;369;1;1708;1708
12466;1530;370;1;1708;1708
12467;1530;371;1;1708;1708
12468;1530;372;1;1708;1708
12469;1530;373;1;1708;1708
12470;1530;374;1;1708;1708
12471;1530;375;1;1708;1708
12472;1530;419;1;1708;1708
12473;1530;420;1;1708;1708
12474;1530;421;1;1708;1708
12475;1530;471;1;1708;1708
12476;1530;472;1;1708;1708
12477;1534;293;2;1701;1704
12478;1534;294;2;1701;1704
12479;1534;498;2;1701;1704
12480;1534;563;2;1701;1704
12481;1534;843;2;1701;1704
12482;1534;1259;2;1701;1704
12483;1535;326;2;1714;1714
12484;1535;371;2;1714;1714
12485;1535;495;2;1714;1714
12486;1535;496;2;1714;1714
12487;1535;523;2;1714;1714
12488;1535;545;2;1714;1714
12489;1535;573;2;1714;1714
12490;1535;697;2;1714;1714
12491;1535;748;2;1714;1714
12492;1535;797;2;1714;1714
12493;1535;847;2;1714;1714
12494;1535;950;2;1714;1714
12495;1535;957;2;1714;1714
12496;1535;963;2;1714;1714
12497;1535;1013;2;1714;1714
12498;1535;1014;2;1714;1714
12499;1537;791;2;1336;1341
12500;1537;792;2;1336;1341
12501;1537;842;2;1336;1341
12502;1537;843;2;1336;1341
12503;1537;893;2;1336;1341
12504;1537;894;2;1336;1341
12505;1537;932;2;1336;1341
12506;1537;950;2;1336;1341
12507;1537;1258;2;1336;1341
12508;1537;1259;2;1336;1341
12509;1537;1308;2;1336;1341
12510;1537;1309;2;1336;1341
12511;1537;1310;2;1336;1341
12512;1537;1360;2;1336;1341
12513;1538;791;2;1336;1341
12514;1538;792;2;1336;1341
12515;1538;842;2;1336;1341
12516;1538;843;2;1336;1341
12517;1538;893;2;1336;1341
12518;1538;894;2;1336;1341
12519;1538;932;2;1336;1341
12520;1538;950;2;1336;1341
12521;1538;1258;2;1336;1341
12522;1538;1259;2;1336;1341
12523;1538;1308;2;1336;1341
12524;1538;1309;2;1336;1341
12525;1538;1310;2;1336;1341
12526;1538;1360;2;1336;1341
12527;1539;293;2;1336;1341
12528;1539;294;2;1336;1341
12529;1539;791;2;1336;1341
12530;1539;792;2;1336;1341
12531;1539;842;2;1336;1341
12532;1539;843;2;1336;1341
12533;1539;893;2;1336;1341
12534;1539;894;2;1336;1341
12535;1539;932;2;1336;1341
12536;1539;950;2;1336;1341
12537;1539;1258;2;1336;1341
12538;1539;1259;2;1336;1341
12539;1539;1308;2;1336;1341
12540;1539;1309;2;1336;1341
12541;1539;1310;2;1336;1341
12542;1539;1360;2;1336;1341
12543;1541;821;1;1853;1903
12544;1542;719;1;1858;1908
12545;1542;770;1;1858;1908
12546;1543;821;1;1855;1905
12547;1544;884;1;1874;1874
12548;1544;935;1;1874;1874
12549;1545;923;1;1854;1904
12550;1545;924;1;1854;1904
12551;1545;974;1;1854;1904
12552;1545;975;1;1854;1904
12553;1546;777;3;1874;1874
12554;1546;826;3;1874;1874
12555;1546;827;3;1874;1874
12556;1546;828;3;1874;1874
12557;1546;829;3;1874;1874
12558;1546;830;3;1874;1874
12559;1546;878;3;1874;1874
12560;1546;879;3;1874;1874
12561;1546;880;3;1874;1874
12562;1546;881;3;1874;1874
12563;1546;882;3;1874;1874
12564;1546;931;3;1874;1874
12565;1546;932;3;1874;1874
12566;1547;666;3;1884;1885
12567;1547;667;3;1884;1885
12568;1549;721;1;1874;1874
12569;1549;777;1;1874;1874
12570;1549;826;1;1874;1874
12571;1549;828;1;1874;1874
12572;1549;829;1;1874;1874
12573;1549;878;1;1874;1874
12574;1549;879;1;1874;1874
12575;1549;880;1;1874;1874
12576;1549;882;1;1874;1874
12577;1549;931;1;1874;1874
12578;1549;932;1;1874;1874
12579;1551;884;2;1864;1864
12580;1551;935;2;1864;1864
12581;1553;293;2;1777;1827
12582;1553;294;2;1777;1827
12583;1554;293;1;1777;1827
12584;1554;294;1;1777;1827
12585;1561;293;1;1738;1788
12586;1561;294;1;1738;1788
12587;1563;1396;3;1907;1907
12588;1563;1451;3;1907;1907
12589;1564;293;1;1847;1848
12590;1564;294;1;1847;1848
12591;1564;847;1;1847;1848
12592;1564;950;1;1847;1848
12593;1565;293;2;1847;1847
12594;1565;294;2;1847;1847
12595;1565;847;2;1847;1847
12596;1565;950;2;1847;1847
12597;1565;1049;2;1847;1847
12598;1566;293;1;1828;1828
12599;1566;294;1;1828;1828
12600;1567;293;2;1829;1829
12601;1567;294;2;1829;1829
12602;1567;536;2;1829;1829
12603;1567;537;2;1829;1829
12604;1567;588;2;1829;1829
12605;1567;640;2;1829;1829
12606;1567;694;2;1829;1829
12607;1567;696;2;1829;1829
12608;1567;790;2;1829;1829
12609;1567;791;2;1829;1829
12610;1567;792;2;1829;1829
12611;1567;797;2;1829;1829
12612;1567;842;2;1829;1829
12613;1567;843;2;1829;1829
12614;1567;844;2;1829;1829
12615;1567;845;2;1829;1829
12616;1567;847;2;1829;1829
12617;1567;851;2;1829;1829
12618;1567;893;2;1829;1829
12619;1567;894;2;1829;1829
12620;1567;950;2;1829;1829
12621;1568;536;2;1820;1829
12622;1568;537;2;1820;1829
12623;1568;588;2;1820;1829
12624;1568;640;2;1820;1829
12625;1568;694;2;1820;1829
12626;1568;696;2;1820;1829
12627;1568;790;2;1820;1829
12628;1568;791;2;1820;1829
12629;1568;792;2;1820;1829
12630;1568;797;2;1820;1829
12631;1568;842;2;1820;1829
12632;1568;843;2;1820;1829
12633;1568;844;2;1820;1829
12634;1568;845;2;1820;1829
12635;1568;847;2;1820;1829
12636;1568;851;2;1820;1829
12637;1568;893;2;1820;1829
12638;1568;894;2;1820;1829
12639;1568;950;2;1820;1829
12640;1569;293;2;1820;1829
12641;1569;294;2;1820;1829
12642;1570;293;2;1828;1828
12643;1570;294;2;1828;1828
12644;1570;536;2;1828;1828
12645;1570;537;2;1828;1828
12646;1570;588;2;1828;1828
12647;1570;640;2;1828;1828
12648;1570;694;2;1828;1828
12649;1570;696;2;1828;1828
12650;1570;790;2;1828;1828
12651;1570;791;2;1828;1828
12652;1570;792;2;1828;1828
12653;1570;797;2;1828;1828
12654;1570;842;2;1828;1828
12655;1570;843;2;1828;1828
12656;1570;844;2;1828;1828
12657;1570;845;2;1828;1828
12658;1570;847;2;1828;1828
12659;1570;851;2;1828;1828
12660;1570;893;2;1828;1828
12661;1570;894;2;1828;1828
12662;1570;950;2;1828;1828
12663;1572;182;1;1817;1818
12664;1572;293;1;1817;1818
12665;1572;294;1;1817;1818
12666;1573;511;1;1836;1836
12667;1573;512;1;1836;1836
12668;1573;562;1;1836;1836
12669;1573;563;1;1836;1836
12670;1573;614;1;1836;1836
12671;1573;615;1;1836;1836
12672;1574;293;1;1868;1868
12673;1574;294;1;1868;1868
12674;1579;537;1;0;0
12675;1582;293;1;1824;1827
12676;1582;294;1;1824;1827
